,nombre_equipo,nit,news_id,participacion,categoria
72712,DKR,890937070,news99267,No aplica,descartable
72713,DKR,860090915,news99267,No aplica,descartable
72714,DKR,890311341,news99267,No aplica,descartable
72715,DKR,800145006,news99267,No aplica,descartable
72716,DKR,811033557,news99267,No aplica,descartable
72717,DKR,800066123,news99267,No aplica,descartable
72718,DKR,890916883,news99267,No aplica,descartable
72719,DKR,890206051,news99267,No aplica,descartable
72720,DKR,860050906,news99267,No aplica,descartable
72721,DKR,890922487,news99267,No aplica,descartable
72722,DKR,890323239,news99267,No aplica,descartable
72723,DKR,890913990,news99267,No aplica,descartable
72724,DKR,890930022,news99267,No aplica,descartable
72725,DKR,890312779,news99267,No aplica,descartable
72726,DKR,810000450,news99267,No aplica,descartable
72727,DKR,890937070,news99271,No aplica,descartable
72728,DKR,860090915,news99271,No aplica,descartable
72729,DKR,890311341,news99271,No aplica,descartable
72730,DKR,800145006,news99271,No aplica,descartable
72731,DKR,811033557,news99271,No aplica,descartable
72732,DKR,800066123,news99271,No aplica,descartable
72733,DKR,890916883,news99271,No aplica,descartable
72734,DKR,890206051,news99271,No aplica,descartable
72735,DKR,860050906,news99271,No aplica,descartable
72736,DKR,890922487,news99271,No aplica,descartable
72737,DKR,890323239,news99271,No aplica,descartable
72738,DKR,890913990,news99271,No aplica,descartable
72739,DKR,890930022,news99271,No aplica,descartable
72740,DKR,890312779,news99271,No aplica,descartable
72741,DKR,810000450,news99271,No aplica,descartable
72742,DKR,860000018,news99274,No aplica,descartable
72743,DKR,860000018,news99276,No aplica,descartable
72744,DKR,860000018,news99278,No aplica,descartable
72745,DKR,860000018,news99286,No aplica,descartable
72746,DKR,860000018,news99290,No aplica,descartable
72747,DKR,860000018,news99291,No aplica,descartable
72748,DKR,860013951,news99293,No aplica,descartable
72749,DKR,860523408,news99293,No aplica,descartable
72750,DKR,891303786,news99293,No aplica,descartable
72751,DKR,804000044,news99293,No aplica,descartable
72752,DKR,860023264,news99293,No aplica,descartable
72753,DKR,890312749,news99293,No aplica,descartable
72754,DKR,890204162,news99293,No aplica,descartable
72755,DKR,860013951,news99294,No aplica,descartable
72756,DKR,860523408,news99294,No aplica,descartable
72757,DKR,891303786,news99294,No aplica,descartable
72758,DKR,804000044,news99294,No aplica,descartable
72759,DKR,860023264,news99294,No aplica,descartable
72760,DKR,890312749,news99294,No aplica,descartable
72761,DKR,890204162,news99294,No aplica,descartable
72762,DKR,860013951,news99301,No aplica,descartable
72763,DKR,860523408,news99301,No aplica,descartable
72764,DKR,891303786,news99301,No aplica,descartable
72765,DKR,804000044,news99301,No aplica,descartable
72766,DKR,860023264,news99301,No aplica,descartable
72767,DKR,890312749,news99301,No aplica,descartable
72768,DKR,890204162,news99301,No aplica,descartable
72769,DKR,860013951,news99302,No aplica,descartable
72770,DKR,860523408,news99302,No aplica,descartable
72771,DKR,891303786,news99302,No aplica,descartable
72772,DKR,804000044,news99302,No aplica,descartable
72773,DKR,860023264,news99302,No aplica,descartable
72774,DKR,890312749,news99302,No aplica,descartable
72775,DKR,890204162,news99302,No aplica,descartable
72776,DKR,860013951,news99303,No aplica,descartable
72777,DKR,860523408,news99303,No aplica,descartable
72778,DKR,891303786,news99303,No aplica,descartable
72779,DKR,804000044,news99303,No aplica,descartable
72780,DKR,860023264,news99303,No aplica,descartable
72781,DKR,890312749,news99303,No aplica,descartable
72782,DKR,890204162,news99303,No aplica,descartable
72783,DKR,860013951,news99306,No aplica,descartable
72784,DKR,860523408,news99306,No aplica,descartable
72785,DKR,891303786,news99306,No aplica,descartable
72786,DKR,804000044,news99306,No aplica,descartable
72787,DKR,860023264,news99306,No aplica,descartable
72788,DKR,890312749,news99306,No aplica,descartable
72789,DKR,890204162,news99306,No aplica,descartable
72790,DKR,860013951,news99309,No aplica,descartable
72791,DKR,860523408,news99309,No aplica,descartable
72792,DKR,891303786,news99309,No aplica,descartable
72793,DKR,804000044,news99309,No aplica,descartable
72794,DKR,860023264,news99309,No aplica,descartable
72795,DKR,890312749,news99309,No aplica,descartable
72796,DKR,890204162,news99309,No aplica,descartable
72797,DKR,860013951,news99310,No aplica,descartable
72798,DKR,860523408,news99310,No aplica,descartable
72799,DKR,891303786,news99310,No aplica,descartable
72800,DKR,804000044,news99310,No aplica,descartable
72801,DKR,860023264,news99310,No aplica,descartable
72802,DKR,890312749,news99310,No aplica,descartable
72803,DKR,890204162,news99310,No aplica,descartable
72804,DKR,860013951,news99312,No aplica,descartable
72805,DKR,860523408,news99312,No aplica,descartable
72806,DKR,891303786,news99312,No aplica,descartable
72807,DKR,804000044,news99312,No aplica,descartable
72808,DKR,860023264,news99312,No aplica,descartable
72809,DKR,890312749,news99312,No aplica,descartable
72810,DKR,890204162,news99312,No aplica,descartable
72811,DKR,860013951,news99316,No aplica,descartable
72812,DKR,860523408,news99316,No aplica,descartable
72813,DKR,891303786,news99316,No aplica,descartable
72814,DKR,804000044,news99316,No aplica,descartable
72815,DKR,860023264,news99316,No aplica,descartable
72816,DKR,890312749,news99316,No aplica,descartable
72817,DKR,890204162,news99316,No aplica,descartable
72818,DKR,860013951,news99319,No aplica,descartable
72819,DKR,860523408,news99319,No aplica,descartable
72820,DKR,891303786,news99319,No aplica,descartable
72821,DKR,804000044,news99319,No aplica,descartable
72822,DKR,860023264,news99319,No aplica,descartable
72823,DKR,890312749,news99319,No aplica,descartable
72824,DKR,890204162,news99319,No aplica,descartable
72825,DKR,860013951,news99322,No aplica,descartable
72826,DKR,860523408,news99322,No aplica,descartable
72827,DKR,891303786,news99322,No aplica,descartable
72828,DKR,804000044,news99322,No aplica,descartable
72829,DKR,860023264,news99322,No aplica,descartable
72830,DKR,890312749,news99322,No aplica,descartable
72831,DKR,890204162,news99322,No aplica,descartable
72832,DKR,860013951,news99323,No aplica,descartable
72833,DKR,860523408,news99323,No aplica,descartable
72834,DKR,891303786,news99323,No aplica,descartable
72835,DKR,804000044,news99323,No aplica,descartable
72836,DKR,860023264,news99323,No aplica,descartable
72837,DKR,890312749,news99323,No aplica,descartable
72838,DKR,890204162,news99323,No aplica,descartable
72839,DKR,900777063,news99323,No aplica,descartable
72840,DKR,900464187,news99323,No aplica,descartable
72841,DKR,860013951,news99324,No aplica,descartable
72842,DKR,860523408,news99324,No aplica,descartable
72843,DKR,891303786,news99324,No aplica,descartable
72844,DKR,804000044,news99324,No aplica,descartable
72845,DKR,860023264,news99324,No aplica,descartable
72846,DKR,890312749,news99324,No aplica,descartable
72847,DKR,890204162,news99324,No aplica,descartable
72848,DKR,900453988,news99325,No aplica,descartable
72849,DKR,800249637,news99325,No aplica,descartable
72850,DKR,860010451,news99325,No aplica,descartable
72851,DKR,860035977,news99339,No aplica,descartable
72852,DKR,900498132,news99339,No aplica,descartable
72853,DKR,830065842,news99339,No aplica,descartable
72854,DKR,900304632,news99339,No aplica,descartable
72855,DKR,901290481,news99339,No aplica,descartable
72856,DKR,811008963,news99339,No aplica,descartable
72857,DKR,900323853,news99339,No aplica,descartable
72858,DKR,890909297,news99339,No aplica,descartable
72859,DKR,860028462,news99339,No aplica,descartable
72860,DKR,860001474,news99339,No aplica,descartable
72861,DKR,901125852,news99339,No aplica,descartable
72862,DKR,800137960,news99339,No aplica,descartable
72863,DKR,860054781,news99339,No aplica,descartable
72864,DKR,900499068,news99339,No aplica,descartable
72865,DKR,901362295,news99339,No aplica,descartable
72866,DKR,900038933,news99339,No aplica,descartable
72867,DKR,901081311,news99339,No aplica,descartable
72868,DKR,901011686,news99339,No aplica,descartable
72869,DKR,860068255,news99339,No aplica,descartable
72870,DKR,900389161,news99339,No aplica,descartable
72871,DKR,830041054,news99339,No aplica,descartable
72872,DKR,860045379,news99339,No aplica,descartable
72873,DKR,860035977,news99340,No aplica,descartable
72874,DKR,900498132,news99340,No aplica,descartable
72875,DKR,830065842,news99340,No aplica,descartable
72876,DKR,900304632,news99340,No aplica,descartable
72877,DKR,901290481,news99340,No aplica,descartable
72878,DKR,811008963,news99340,No aplica,descartable
72879,DKR,900323853,news99340,No aplica,descartable
72880,DKR,890909297,news99340,No aplica,descartable
72881,DKR,860028462,news99340,No aplica,descartable
72882,DKR,860001474,news99340,No aplica,descartable
72883,DKR,901125852,news99340,No aplica,descartable
72884,DKR,800137960,news99340,No aplica,descartable
72885,DKR,860054781,news99340,No aplica,descartable
72886,DKR,900499068,news99340,No aplica,descartable
72887,DKR,901362295,news99340,No aplica,descartable
72888,DKR,900038933,news99340,No aplica,descartable
72889,DKR,901081311,news99340,No aplica,descartable
72890,DKR,901011686,news99340,No aplica,descartable
72891,DKR,860068255,news99340,No aplica,descartable
72892,DKR,900389161,news99340,No aplica,descartable
72893,DKR,860035977,news99343,No aplica,descartable
72894,DKR,900498132,news99343,No aplica,descartable
72895,DKR,830065842,news99343,No aplica,descartable
72896,DKR,900304632,news99343,No aplica,descartable
72897,DKR,901290481,news99343,No aplica,descartable
72898,DKR,811008963,news99343,No aplica,descartable
72899,DKR,900323853,news99343,No aplica,descartable
72900,DKR,890909297,news99343,No aplica,descartable
72901,DKR,860028462,news99343,No aplica,descartable
72902,DKR,860001474,news99343,No aplica,descartable
72903,DKR,901125852,news99343,No aplica,descartable
72904,DKR,800137960,news99343,No aplica,descartable
72905,DKR,860054781,news99343,No aplica,descartable
72906,DKR,900499068,news99343,No aplica,descartable
72907,DKR,901362295,news99343,No aplica,descartable
72908,DKR,900038933,news99343,No aplica,descartable
72909,DKR,901081311,news99343,No aplica,descartable
72910,DKR,901011686,news99343,No aplica,descartable
72911,DKR,860068255,news99343,No aplica,descartable
72912,DKR,900389161,news99343,No aplica,descartable
72913,DKR,860035977,news99345,No aplica,descartable
72914,DKR,900498132,news99345,No aplica,descartable
72915,DKR,830065842,news99345,No aplica,descartable
72916,DKR,900304632,news99345,No aplica,descartable
72917,DKR,901290481,news99345,No aplica,descartable
72918,DKR,811008963,news99345,No aplica,descartable
72919,DKR,900323853,news99345,No aplica,descartable
72920,DKR,890909297,news99345,No aplica,descartable
72921,DKR,860028462,news99345,No aplica,descartable
72922,DKR,860001474,news99345,No aplica,descartable
72923,DKR,901125852,news99345,No aplica,descartable
72924,DKR,800137960,news99345,No aplica,descartable
72925,DKR,860054781,news99345,No aplica,descartable
72926,DKR,900499068,news99345,No aplica,descartable
72927,DKR,901362295,news99345,No aplica,descartable
72928,DKR,900038933,news99345,No aplica,descartable
72929,DKR,901081311,news99345,No aplica,descartable
72930,DKR,901011686,news99345,No aplica,descartable
72931,DKR,860068255,news99345,No aplica,descartable
72932,DKR,900389161,news99345,No aplica,descartable
72933,DKR,860035977,news99349,No aplica,descartable
72934,DKR,900498132,news99349,No aplica,descartable
72935,DKR,830065842,news99349,No aplica,descartable
72936,DKR,900304632,news99349,No aplica,descartable
72937,DKR,901290481,news99349,No aplica,descartable
72938,DKR,811008963,news99349,No aplica,descartable
72939,DKR,900323853,news99349,No aplica,descartable
72940,DKR,890909297,news99349,No aplica,descartable
72941,DKR,860028462,news99349,No aplica,descartable
72942,DKR,860001474,news99349,No aplica,descartable
72943,DKR,901125852,news99349,No aplica,descartable
72944,DKR,800137960,news99349,No aplica,descartable
72945,DKR,860054781,news99349,No aplica,descartable
72946,DKR,900499068,news99349,No aplica,descartable
72947,DKR,901362295,news99349,No aplica,descartable
72948,DKR,900038933,news99349,No aplica,descartable
72949,DKR,901081311,news99349,No aplica,descartable
72950,DKR,901011686,news99349,No aplica,descartable
72951,DKR,860068255,news99349,No aplica,descartable
72952,DKR,900389161,news99349,No aplica,descartable
72953,DKR,860035977,news99351,No aplica,descartable
72954,DKR,900498132,news99351,No aplica,descartable
72955,DKR,830065842,news99351,No aplica,descartable
72956,DKR,900304632,news99351,No aplica,descartable
72957,DKR,901290481,news99351,No aplica,descartable
72958,DKR,811008963,news99351,No aplica,descartable
72959,DKR,900323853,news99351,No aplica,descartable
72960,DKR,890909297,news99351,No aplica,descartable
72961,DKR,860028462,news99351,No aplica,descartable
72962,DKR,860001474,news99351,No aplica,descartable
72963,DKR,901125852,news99351,No aplica,descartable
72964,DKR,800137960,news99351,No aplica,descartable
72965,DKR,860054781,news99351,No aplica,descartable
72966,DKR,900499068,news99351,No aplica,descartable
72967,DKR,901362295,news99351,No aplica,descartable
72968,DKR,900038933,news99351,No aplica,descartable
72969,DKR,901081311,news99351,No aplica,descartable
72970,DKR,901011686,news99351,No aplica,descartable
72971,DKR,860068255,news99351,No aplica,descartable
72972,DKR,900389161,news99351,No aplica,descartable
72973,DKR,891180008,news99352,Sector,regulaciones
72974,DKR,890201578,news99352,Sector,regulaciones
72975,DKR,800231969,news99352,Sector,regulaciones
72976,DKR,900604350,news99352,Sector,regulaciones
72977,DKR,890200106,news99352,Sector,regulaciones
72978,DKR,890700148,news99352,Sector,regulaciones
72979,DKR,890806490,news99352,Sector,regulaciones
72980,DKR,830003564,news99352,Sector,regulaciones
72981,DKR,900298372,news99352,Sector,regulaciones
72982,DKR,890900842,news99352,Sector,regulaciones
72983,DKR,890480023,news99352,Sector,regulaciones
72984,DKR,890000381,news99352,Sector,regulaciones
72985,DKR,890900841,news99352,Sector,regulaciones
72986,DKR,860013570,news99352,Sector,regulaciones
72987,DKR,900226715,news99352,Sector,regulaciones
72988,DKR,890102002,news99352,Sector,regulaciones
72989,DKR,899999032,news99352,Sector,regulaciones
72990,DKR,860007379,news99352,Sector,regulaciones
72991,DKR,860066942,news99352,Sector,regulaciones
72992,DKR,901093846,news99352,Sector,regulaciones
72993,DKR,890102044,news99352,Sector,regulaciones
72994,DKR,891480000,news99352,Sector,regulaciones
72995,DKR,800130907,news99352,Sector,regulaciones
72996,DKR,900156264,news99352,Sector,regulaciones
72997,DKR,806008394,news99352,Sector,regulaciones
72998,DKR,891780111,news99355,No aplica,descartable
72999,DKR,901155508,news99355,No aplica,descartable
73000,DKR,860019021,news99355,No aplica,descartable
73001,DKR,901347798,news99355,No aplica,descartable
73002,DKR,900124826,news99355,No aplica,descartable
73003,DKR,900401980,news99355,No aplica,descartable
73004,DKR,890980136,news99355,No aplica,descartable
73005,DKR,899999034,news99355,No aplica,descartable
73006,DKR,860506140,news99355,No aplica,descartable
73007,DKR,860051853,news99355,No aplica,descartable
73008,DKR,860078643,news99355,No aplica,descartable
73009,DKR,800214750,news99355,No aplica,descartable
73010,DKR,860517302,news99355,No aplica,descartable
73011,DKR,860012357,news99355,No aplica,descartable
73012,DKR,860075558,news99355,No aplica,descartable
73013,DKR,860028971,news99355,No aplica,descartable
73014,DKR,860066789,news99355,No aplica,descartable
73015,DKR,891180084,news99355,No aplica,descartable
73016,DKR,899999063,news99355,No aplica,descartable
73017,DKR,860056070,news99355,No aplica,descartable
73018,DKR,860007386,news99355,No aplica,descartable
73019,DKR,890984002,news99355,No aplica,descartable
73020,DKR,891480035,news99355,No aplica,descartable
73021,DKR,890104633,news99355,No aplica,descartable
73022,DKR,860401496,news99355,No aplica,descartable
73023,DKR,890101681,news99355,No aplica,descartable
73024,DKR,860006848,news99355,No aplica,descartable
73025,DKR,890980040,news99355,No aplica,descartable
73026,DKR,890901389,news99355,No aplica,descartable
73027,DKR,860024746,news99355,No aplica,descartable
73028,DKR,860015542,news99355,No aplica,descartable
73029,DKR,860026058,news99355,No aplica,descartable
73030,DKR,890902920,news99355,No aplica,descartable
73031,DKR,890480123,news99355,No aplica,descartable
73032,DKR,890902922,news99355,No aplica,descartable
73033,DKR,890801063,news99355,No aplica,descartable
73034,DKR,890000432,news99355,No aplica,descartable
73035,DKR,890200499,news99355,No aplica,descartable
73036,DKR,804001890,news99355,No aplica,descartable
73037,DKR,860007759,news99355,No aplica,descartable
73038,DKR,890700640,news99355,No aplica,descartable
73039,DKR,860013798,news99355,No aplica,descartable
73040,DKR,860013720,news99355,No aplica,descartable
73041,DKR,890307400,news99355,No aplica,descartable
73042,DKR,860351894,news99355,No aplica,descartable
73043,DKR,890201213,news99355,No aplica,descartable
73044,DKR,800116217,news99355,No aplica,descartable
73045,DKR,890316745,news99355,No aplica,descartable
73046,DKR,800148631,news99355,No aplica,descartable
73047,DKR,900529730,news99355,No aplica,descartable
73048,DKR,860007336,news99355,No aplica,descartable
73049,DKR,891780111,news99377,No aplica,descartable
73050,DKR,901155508,news99377,No aplica,descartable
73051,DKR,860019021,news99377,No aplica,descartable
73052,DKR,901347798,news99377,No aplica,descartable
73053,DKR,900124826,news99377,No aplica,descartable
73054,DKR,900401980,news99377,No aplica,descartable
73055,DKR,890980136,news99377,No aplica,descartable
73056,DKR,899999034,news99377,No aplica,descartable
73057,DKR,860506140,news99377,No aplica,descartable
73058,DKR,860051853,news99377,No aplica,descartable
73059,DKR,860078643,news99377,No aplica,descartable
73060,DKR,800214750,news99377,No aplica,descartable
73061,DKR,860517302,news99377,No aplica,descartable
73062,DKR,860012357,news99377,No aplica,descartable
73063,DKR,860075558,news99377,No aplica,descartable
73064,DKR,860028971,news99377,No aplica,descartable
73065,DKR,860066789,news99377,No aplica,descartable
73066,DKR,891180084,news99377,No aplica,descartable
73067,DKR,899999063,news99377,No aplica,descartable
73068,DKR,860056070,news99377,No aplica,descartable
73069,DKR,860007386,news99377,No aplica,descartable
73070,DKR,890984002,news99377,No aplica,descartable
73071,DKR,891480035,news99377,No aplica,descartable
73072,DKR,890104633,news99377,No aplica,descartable
73073,DKR,860401496,news99377,No aplica,descartable
73074,DKR,890101681,news99377,No aplica,descartable
73075,DKR,860006848,news99377,No aplica,descartable
73076,DKR,890980040,news99377,No aplica,descartable
73077,DKR,890901389,news99377,No aplica,descartable
73078,DKR,860024746,news99377,No aplica,descartable
73079,DKR,860015542,news99377,No aplica,descartable
73080,DKR,860026058,news99377,No aplica,descartable
73081,DKR,890902920,news99377,No aplica,descartable
73082,DKR,890480123,news99377,No aplica,descartable
73083,DKR,890902922,news99377,No aplica,descartable
73084,DKR,890801063,news99377,No aplica,descartable
73085,DKR,890000432,news99377,No aplica,descartable
73086,DKR,890200499,news99377,No aplica,descartable
73087,DKR,804001890,news99377,No aplica,descartable
73088,DKR,860007759,news99377,No aplica,descartable
73089,DKR,890700640,news99377,No aplica,descartable
73090,DKR,860013798,news99377,No aplica,descartable
73091,DKR,860013720,news99377,No aplica,descartable
73092,DKR,890307400,news99377,No aplica,descartable
73093,DKR,860351894,news99377,No aplica,descartable
73094,DKR,890201213,news99377,No aplica,descartable
73095,DKR,800116217,news99377,No aplica,descartable
73096,DKR,890316745,news99377,No aplica,descartable
73097,DKR,800148631,news99377,No aplica,descartable
73098,DKR,900529730,news99377,No aplica,descartable
73099,DKR,860007336,news99377,No aplica,descartable
73100,DKR,891780111,news99384,No aplica,descartable
73101,DKR,901155508,news99384,No aplica,descartable
73102,DKR,860019021,news99384,No aplica,descartable
73103,DKR,901347798,news99384,No aplica,descartable
73104,DKR,900124826,news99384,No aplica,descartable
73105,DKR,900401980,news99384,No aplica,descartable
73106,DKR,890980136,news99384,No aplica,descartable
73107,DKR,899999034,news99384,No aplica,descartable
73108,DKR,860506140,news99384,No aplica,descartable
73109,DKR,860051853,news99384,No aplica,descartable
73110,DKR,860078643,news99384,No aplica,descartable
73111,DKR,800214750,news99384,No aplica,descartable
73112,DKR,860517302,news99384,No aplica,descartable
73113,DKR,860012357,news99384,No aplica,descartable
73114,DKR,860075558,news99384,No aplica,descartable
73115,DKR,860028971,news99384,No aplica,descartable
73116,DKR,860066789,news99384,No aplica,descartable
73117,DKR,891180084,news99384,No aplica,descartable
73118,DKR,899999063,news99384,No aplica,descartable
73119,DKR,860056070,news99384,No aplica,descartable
73120,DKR,860007386,news99384,No aplica,descartable
73121,DKR,890984002,news99384,No aplica,descartable
73122,DKR,891480035,news99384,No aplica,descartable
73123,DKR,890104633,news99384,No aplica,descartable
73124,DKR,860401496,news99384,No aplica,descartable
73125,DKR,890101681,news99384,No aplica,descartable
73126,DKR,860006848,news99384,No aplica,descartable
73127,DKR,890980040,news99384,No aplica,descartable
73128,DKR,890901389,news99384,No aplica,descartable
73129,DKR,860024746,news99384,No aplica,descartable
73130,DKR,860015542,news99384,No aplica,descartable
73131,DKR,860026058,news99384,No aplica,descartable
73132,DKR,890902920,news99384,No aplica,descartable
73133,DKR,890480123,news99384,No aplica,descartable
73134,DKR,890902922,news99384,No aplica,descartable
73135,DKR,890801063,news99384,No aplica,descartable
73136,DKR,890000432,news99384,No aplica,descartable
73137,DKR,890200499,news99384,No aplica,descartable
73138,DKR,804001890,news99384,No aplica,descartable
73139,DKR,860007759,news99384,No aplica,descartable
73140,DKR,890700640,news99384,No aplica,descartable
73141,DKR,860013798,news99384,No aplica,descartable
73142,DKR,860013720,news99384,No aplica,descartable
73143,DKR,890307400,news99384,No aplica,descartable
73144,DKR,860351894,news99384,No aplica,descartable
73145,DKR,890201213,news99384,No aplica,descartable
73146,DKR,800116217,news99384,No aplica,descartable
73147,DKR,890316745,news99384,No aplica,descartable
73148,DKR,800148631,news99384,No aplica,descartable
73149,DKR,900529730,news99384,No aplica,descartable
73150,DKR,860007336,news99384,No aplica,descartable
73151,DKR,891780111,news99385,No aplica,descartable
73152,DKR,901155508,news99385,No aplica,descartable
73153,DKR,860019021,news99385,No aplica,descartable
73154,DKR,901347798,news99385,No aplica,descartable
73155,DKR,900124826,news99385,No aplica,descartable
73156,DKR,900401980,news99385,No aplica,descartable
73157,DKR,890980136,news99385,No aplica,descartable
73158,DKR,899999034,news99385,No aplica,descartable
73159,DKR,860506140,news99385,No aplica,descartable
73160,DKR,860051853,news99385,No aplica,descartable
73161,DKR,860078643,news99385,No aplica,descartable
73162,DKR,800214750,news99385,No aplica,descartable
73163,DKR,860517302,news99385,No aplica,descartable
73164,DKR,860012357,news99385,No aplica,descartable
73165,DKR,860075558,news99385,No aplica,descartable
73166,DKR,860028971,news99385,No aplica,descartable
73167,DKR,860066789,news99385,No aplica,descartable
73168,DKR,891180084,news99385,No aplica,descartable
73169,DKR,899999063,news99385,No aplica,descartable
73170,DKR,860056070,news99385,No aplica,descartable
73171,DKR,860007386,news99385,No aplica,descartable
73172,DKR,890984002,news99385,No aplica,descartable
73173,DKR,891480035,news99385,No aplica,descartable
73174,DKR,890104633,news99385,No aplica,descartable
73175,DKR,860401496,news99385,No aplica,descartable
73176,DKR,890101681,news99385,No aplica,descartable
73177,DKR,860006848,news99385,No aplica,descartable
73178,DKR,890980040,news99385,No aplica,descartable
73179,DKR,890901389,news99385,No aplica,descartable
73180,DKR,860024746,news99385,No aplica,descartable
73181,DKR,860015542,news99385,No aplica,descartable
73182,DKR,860026058,news99385,No aplica,descartable
73183,DKR,890902920,news99385,No aplica,descartable
73184,DKR,890480123,news99385,No aplica,descartable
73185,DKR,890902922,news99385,No aplica,descartable
73186,DKR,890801063,news99385,No aplica,descartable
73187,DKR,890000432,news99385,No aplica,descartable
73188,DKR,890200499,news99385,No aplica,descartable
73189,DKR,804001890,news99385,No aplica,descartable
73190,DKR,860007759,news99385,No aplica,descartable
73191,DKR,890700640,news99385,No aplica,descartable
73192,DKR,860013798,news99385,No aplica,descartable
73193,DKR,860013720,news99385,No aplica,descartable
73194,DKR,890307400,news99385,No aplica,descartable
73195,DKR,860351894,news99385,No aplica,descartable
73196,DKR,890201213,news99385,No aplica,descartable
73197,DKR,800116217,news99385,No aplica,descartable
73198,DKR,890316745,news99385,No aplica,descartable
73199,DKR,800148631,news99385,No aplica,descartable
73200,DKR,900529730,news99385,No aplica,descartable
73201,DKR,860007336,news99385,No aplica,descartable
73202,DKR,891780111,news99386,No aplica,descartable
73203,DKR,901155508,news99386,No aplica,descartable
73204,DKR,860019021,news99386,No aplica,descartable
73205,DKR,901347798,news99386,No aplica,descartable
73206,DKR,900124826,news99386,No aplica,descartable
73207,DKR,900401980,news99386,No aplica,descartable
73208,DKR,890980136,news99386,No aplica,descartable
73209,DKR,899999034,news99386,No aplica,descartable
73210,DKR,860506140,news99386,No aplica,descartable
73211,DKR,860051853,news99386,No aplica,descartable
73212,DKR,860078643,news99386,No aplica,descartable
73213,DKR,800214750,news99386,No aplica,descartable
73214,DKR,860517302,news99386,No aplica,descartable
73215,DKR,860012357,news99386,No aplica,descartable
73216,DKR,860075558,news99386,No aplica,descartable
73217,DKR,860028971,news99386,No aplica,descartable
73218,DKR,860066789,news99386,No aplica,descartable
73219,DKR,891180084,news99386,No aplica,descartable
73220,DKR,899999063,news99386,No aplica,descartable
73221,DKR,860056070,news99386,No aplica,descartable
73222,DKR,860007386,news99386,No aplica,descartable
73223,DKR,890984002,news99386,No aplica,descartable
73224,DKR,891480035,news99386,No aplica,descartable
73225,DKR,890104633,news99386,No aplica,descartable
73226,DKR,860401496,news99386,No aplica,descartable
73227,DKR,890101681,news99386,No aplica,descartable
73228,DKR,860006848,news99386,No aplica,descartable
73229,DKR,890980040,news99386,No aplica,descartable
73230,DKR,890901389,news99386,No aplica,descartable
73231,DKR,860024746,news99386,No aplica,descartable
73232,DKR,860015542,news99386,No aplica,descartable
73233,DKR,860026058,news99386,No aplica,descartable
73234,DKR,890902920,news99386,No aplica,descartable
73235,DKR,890480123,news99386,No aplica,descartable
73236,DKR,890902922,news99386,No aplica,descartable
73237,DKR,890801063,news99386,No aplica,descartable
73238,DKR,890000432,news99386,No aplica,descartable
73239,DKR,890200499,news99386,No aplica,descartable
73240,DKR,804001890,news99386,No aplica,descartable
73241,DKR,860007759,news99386,No aplica,descartable
73242,DKR,890700640,news99386,No aplica,descartable
73243,DKR,860013798,news99386,No aplica,descartable
73244,DKR,860013720,news99386,No aplica,descartable
73245,DKR,890307400,news99386,No aplica,descartable
73246,DKR,860351894,news99386,No aplica,descartable
73247,DKR,890201213,news99386,No aplica,descartable
73248,DKR,800116217,news99386,No aplica,descartable
73249,DKR,890316745,news99386,No aplica,descartable
73250,DKR,800148631,news99386,No aplica,descartable
73251,DKR,900529730,news99386,No aplica,descartable
73252,DKR,860007336,news99386,No aplica,descartable
73253,DKR,891780111,news99387,No aplica,descartable
73254,DKR,901155508,news99387,No aplica,descartable
73255,DKR,860019021,news99387,No aplica,descartable
73256,DKR,901347798,news99387,No aplica,descartable
73257,DKR,900124826,news99387,No aplica,descartable
73258,DKR,900401980,news99387,No aplica,descartable
73259,DKR,890980136,news99387,No aplica,descartable
73260,DKR,899999034,news99387,No aplica,descartable
73261,DKR,860506140,news99387,No aplica,descartable
73262,DKR,860051853,news99387,No aplica,descartable
73263,DKR,860078643,news99387,No aplica,descartable
73264,DKR,800214750,news99387,No aplica,descartable
73265,DKR,860517302,news99387,No aplica,descartable
73266,DKR,860012357,news99387,No aplica,descartable
73267,DKR,860075558,news99387,No aplica,descartable
73268,DKR,860028971,news99387,No aplica,descartable
73269,DKR,860066789,news99387,No aplica,descartable
73270,DKR,891180084,news99387,No aplica,descartable
73271,DKR,899999063,news99387,No aplica,descartable
73272,DKR,860056070,news99387,No aplica,descartable
73273,DKR,860007386,news99387,No aplica,descartable
73274,DKR,890984002,news99387,No aplica,descartable
73275,DKR,891480035,news99387,No aplica,descartable
73276,DKR,890104633,news99387,No aplica,descartable
73277,DKR,860401496,news99387,No aplica,descartable
73278,DKR,890101681,news99387,No aplica,descartable
73279,DKR,860006848,news99387,No aplica,descartable
73280,DKR,890980040,news99387,No aplica,descartable
73281,DKR,890901389,news99387,No aplica,descartable
73282,DKR,860024746,news99387,No aplica,descartable
73283,DKR,860015542,news99387,No aplica,descartable
73284,DKR,860026058,news99387,No aplica,descartable
73285,DKR,890902920,news99387,No aplica,descartable
73286,DKR,890480123,news99387,No aplica,descartable
73287,DKR,890902922,news99387,No aplica,descartable
73288,DKR,890801063,news99387,No aplica,descartable
73289,DKR,890000432,news99387,No aplica,descartable
73290,DKR,890200499,news99387,No aplica,descartable
73291,DKR,804001890,news99387,No aplica,descartable
73292,DKR,860007759,news99387,No aplica,descartable
